start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,governorate_name,district_ID,district_name,type_area,fuel_prices,market_name_fuel,type_market,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,market_name_wash,type_market_001,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,market_name_water_trucking,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,market_name_exchange_rate,exchange_rate_result,note_exchange_rate,further_comments,_id,_uuid,_submission_time,_index
29/10/2018 8:54,29/10/2018 8:56,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,NA,YE13,Amanat Al Asimah,YE1302,Shu'aub,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Fateh Arrahman Grocery for food stuffs,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,125,150,NA,NA,yes,yes,NA,100,NA,NA,yes,yes,NA,500,NA,NA,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Daris exchange,750,NA,NA,39332678,f04aeff4-34d0-4a25-a33e-5f48765d03c4,29/10/2018 9:40,117
29/10/2018 9:31,29/10/2018 9:34,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,NA,YE13,Amanat Al Asimah,YE1306,Al Wahdah,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Nayef Hassan stores for food stuffs,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,125,130,NA,NA,yes,yes,NA,120,NA,NA,yes,yes,NA,400,NA,NA,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Al Masoud exchange,750,NA,NA,39332702,217c7ece-912a-47a3-bed4-c49b01175657,29/10/2018 9:40,127
29/10/2018 9:18,29/10/2018 9:26,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,NA,YE13,Amanat Al Asimah,YE1306,Al Wahdah,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Oman Grocery for food stuffs,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,125,130,NA,NA,yes,yes,NA,100,NA,NA,yes,yes,NA,500,NA,NA,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Al Masoud exchange,750,NA,NA,39332694,7b121b5a-7389-4721-8ec0-01c7b8f77a5c,29/10/2018 9:40,124
29/10/2018 8:34,29/10/2018 8:37,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,NA,YE13,Amanat Al Asimah,YE1302,Shu'aub,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Sa'eed Muthanna Stores for food stuffs,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,125,100,NA,NA,yes,yes,NA,100,NA,NA,yes,yes,NA,600,NA,NA,YE13,Wholesaler,30,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Daris exchange,750,NA,NA,39332664,13d7858a-18a8-4ac4-b9ef-73d85f5fca4a,29/10/2018 9:40,113
29/10/2018 9:07,29/10/2018 9:12,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,NA,YE13,Amanat Al Asimah,YE1306,Al Wahdah,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Zaid Al Ansi stores for food stuffs,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,NA,NA,no,NA,NA,NA,NA,NA,yes,yes,125,140,NA,NA,yes,yes,NA,100,NA,NA,yes,yes,NA,550,NA,NA,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Al Masoud exchange,750,NA,NA,39332685,4f4356de-e9de-408c-9fe7-b5cd4c17e4a5,29/10/2018 9:40,121
29/10/2018 18:16,29/10/2018 18:20,29/10/2018,ee.humanitarianresponse.info:EkN6o73zgqY2gxf9,27/10/2018,?????,SDF,NA,YE13,Amanat Al Asimah,YE1301,Old City,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Abu Ammar,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,250,NA,NA,yes,yes,125,150,NA,NA,yes,yes,NA,100,NA,NA,yes,yes,NA,600,NA,NA,YE13,Wholesaler,1,Price_inflation Government_regulations,1,0,0,0,0,1,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,39421349,31ed43b4-25bf-419c-9719-0c77ad41b53e,29/10/2018 18:20,148
31/10/2018 19:11,31/10/2018 19:14,31/10/2018,ee.humanitarianresponse.info:EkN6o73zgqY2gxf9,27/10/2018,?????,SDF,NA,YE13,Amanat Al Asimah,YE1301,Old City,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Abu Ammar,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,250,NA,NA,yes,yes,125,150,NA,NA,yes,yes,NA,100,NA,NA,yes,yes,NA,650,NA,NA,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,39731698,9b6322aa-b90b-4547-96bf-97fa1c259d33,31/10/2018 19:37,290
29/10/2018 18:20,29/10/2018 18:22,29/10/2018,ee.humanitarianresponse.info:EkN6o73zgqY2gxf9,27/10/2018,?????,SDF,NA,YE13,Amanat Al Asimah,YE1301,Old City,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Abu Mazen,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,250,NA,NA,yes,yes,125,150,NA,NA,yes,yes,NA,100,NA,NA,yes,yes,NA,600,NA,NA,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,39421617,00bbd45a-625b-4044-861e-97e0fae89089,29/10/2018 18:23,149
31/10/2018 19:08,31/10/2018 19:11,31/10/2018,ee.humanitarianresponse.info:EkN6o73zgqY2gxf9,27/10/2018,?????,SDF,NA,YE13,Amanat Al Asimah,YE1301,Old City,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Abu Mazen,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,250,NA,NA,yes,yes,125,150,NA,NA,yes,yes,NA,100,NA,NA,yes,yes,NA,700,NA,NA,YE13,Wholesaler,1,Price_inflation Government_regulations,1,0,0,0,0,1,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,39729282,58b60bba-7723-4fa7-8edd-cfe94683e4d3,31/10/2018 19:12,289
28/10/2018 18:41,28/10/2018 18:51,28/10/2018,ee.humanitarianresponse.info:EkN6o73zgqY2gxf9,27/10/2018,?????,SDF,NA,YE13,Amanat Al Asimah,YE1308,Ma'ain,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Abu Ra'ed,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,250,NA,NA,yes,yes,125,150,NA,NA,yes,yes,NA,100,NA,NA,yes,yes,NA,650,NA,NA,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Mohammad Asshawkani,Cash,1,0,0,0,0,0,0,0,0,NA,1.2,Private,Pumping_Station_or_Borehole,no,2666,1,NA,1,no,NA,NA,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,39272238,ee4f76d5-bc7d-42f8-af76-2d61cb20393f,28/10/2018 19:21,71
29/10/2018 9:16,29/10/2018 9:18,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,NA,YE13,Amanat Al Asimah,YE1306,Al Wahdah,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Aghadeer Station,Other,Cash,1,0,0,0,0,0,0,0,0,NA,no,NA,NA,NA,NA,NA,yes,yes,NA,80,NA,NA,no,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Al Masoud exchange,750,NA,NA,39332691,d0df954b-847d-40c4-8c9f-05d19966f7ae,29/10/2018 9:40,123
29/10/2018 21:01,29/10/2018 21:07,30/10/2018,ee.humanitarianresponse.info:EkN6o73zgqY2gxf9,29/10/2018,?????,SDF,NA,YE13,Amanat Al Asimah,YE1309,Ath'thaorah,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Al Amari,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,250,NA,NA,yes,yes,125,150,NA,NA,yes,yes,NA,100,NA,NA,yes,yes,NA,700,NA,NA,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,39727482,36ce763a-26b2-4235-97b9-a2d5a52edc82,31/10/2018 18:49,279
31/10/2018 19:40,31/10/2018 19:43,31/10/2018,ee.humanitarianresponse.info:EkN6o73zgqY2gxf9,27/10/2018,?????,SDF,NA,YE13,Amanat Al Asimah,YE1309,Ath'thaorah,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Al Amari,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,250,NA,NA,yes,yes,125,150,NA,NA,yes,yes,NA,100,NA,NA,yes,yes,NA,700,NA,NA,YE13,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,39732812,fa9568ab-5aca-4be5-8ba2-d634c363b412,31/10/2018 19:48,294
29/10/2018 17:59,29/10/2018 18:02,29/10/2018,ee.humanitarianresponse.info:EkN6o73zgqY2gxf9,27/10/2018,?????,SDF,NA,YE13,Amanat Al Asimah,YE1309,Ath'thaorah,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Al Ameri,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,NA,NA,yes,yes,NA,250,NA,NA,yes,yes,125,170,NA,NA,yes,yes,NA,100,NA,NA,yes,yes,NA,600,NA,NA,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,39418631,5813909f-50c7-4c4a-9689-c36e1cd12d29,29/10/2018 18:02,144
29/10/2018 18:14,29/10/2018 18:16,29/10/2018,ee.humanitarianresponse.info:EkN6o73zgqY2gxf9,27/10/2018,?????,SDF,NA,YE13,Amanat Al Asimah,YE1301,Old City,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Al Aroosi,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,250,NA,NA,yes,yes,125,150,NA,NA,yes,yes,NA,100,NA,NA,yes,yes,NA,600,NA,NA,YE13,NA,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,39421032,102ec3fc-35a2-4553-ae0a-0757c20f9bf0,29/10/2018 18:17,147
29/10/2018 21:12,29/10/2018 21:17,30/10/2018,ee.humanitarianresponse.info:EkN6o73zgqY2gxf9,30/10/2018,?????,SDF,NA,YE13,Amanat Al Asimah,YE1301,Old City,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Al Aroosi,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,700,NA,NA,yes,yes,125,150,NA,NA,yes,yes,NA,100,NA,NA,yes,yes,NA,700,NA,NA,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,39727488,5b30bd45-7a49-457c-99e5-844f7d409485,31/10/2018 18:50,281
29/10/2018 7:29,29/10/2018 7:31,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,NA,YE13,Amanat Al Asimah,YE1304,Assafi'yah,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Al Banafsaj Station for Treated Water,Other,Cash,1,0,0,0,0,0,0,0,0,NA,no,NA,NA,NA,NA,NA,yes,yes,NA,80,NA,NA,no,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,YE13,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Daris exchange,750,NA,NA,39332602,66f44efb-bbef-4468-96ea-cb685f90d00d,29/10/2018 9:40,98
28/10/2018 19:54,28/10/2018 20:10,28/10/2018,ee.humanitarianresponse.info:EkN6o73zgqY2gxf9,27/10/2018,?????,SDF,NA,YE13,Amanat Al Asimah,YE1310,Bani Al Harith,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Al Haj,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,250,NA,NA,yes,yes,125,150,NA,NA,yes,yes,NA,120,NA,NA,yes,yes,NA,700,NA,NA,YE13,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,39277287,590c8fd9-f42c-4b9e-890c-ad3f50d60bc7,28/10/2018 20:13,79
29/10/2018 20:07,29/10/2018 20:14,29/10/2018,ee.humanitarianresponse.info:EkN6o73zgqY2gxf9,29/10/2018,?????,SDF,NA,YE13,Amanat Al Asimah,YE1308,Ma'ain,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Al Halmani,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,250,NA,NA,yes,yes,125,150,NA,NA,yes,yes,NA,100,NA,NA,yes,yes,NA,700,NA,NA,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,39432664,ae36c5dc-23b0-41bb-949a-fce762d8b57b,29/10/2018 20:16,154
28/10/2018 19:41,28/10/2018 19:54,28/10/2018,ee.humanitarianresponse.info:EkN6o73zgqY2gxf9,27/10/2018,???????,SDF,NA,YE13,Amanat Al Asimah,YE1310,Bani Al Harith,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Al Hubaishi,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,250,NA,NA,yes,yes,125,150,NA,NA,yes,yes,NA,100,NA,NA,yes,yes,NA,650,NA,NA,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Abdo Ali,Cash,1,0,0,0,0,0,0,0,0,NA,10,Private,Pumping_Station_or_Borehole,no,2000,1,NA,1,no,NA,NA,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,39277285,0cad55df-9973-4079-a9f4-abeebc5d05d0,28/10/2018 20:13,78
31/10/2018 19:43,31/10/2018 19:47,31/10/2018,ee.humanitarianresponse.info:EkN6o73zgqY2gxf9,27/10/2018,?????,SDF,NA,YE13,Amanat Al Asimah,YE1309,Ath'thaorah,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Al Keir,Other,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,NA,NA,yes,yes,NA,250,NA,NA,yes,yes,125,150,NA,NA,yes,yes,NA,100,NA,NA,yes,yes,NA,700,NA,NA,YE13,Wholesaler,2,Price_inflation Government_regulations,1,0,0,0,0,1,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,39732817,7bb1128c-6265-4f07-b875-3176b9a24d8d,31/10/2018 19:48,295
