start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,quantity_other_diesel,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,fuel_constraints_other,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_other,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,wash_constraints_other,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,wash_constraints_other_001,exchange_rate,exchange_rate_result,note_exchange_rate,mrk_supply_routes,mrk_supply_issues,mrk_supply_issues/dmg_infra_market,mrk_supply_issues/dmg_infra_sorrounding,mrk_supply_issues/dmg_storage,mrk_supply_issues/move_restriction,mrk_supply_issues/other,mrk_supply_issues/did_not_answer,mrk_supply_issues_other,mrk_dmg_infra,mrk_dmg_infra/road,mrk_dmg_infra/electrical,mrk_dmg_infra/water,mrk_dmg_infra/communication,mrk_dmg_infra/other,mrk_dmg_infra_other,mrk_increse_fuel_50,mrk_increse_fuel_100,mrk_increse_WASH_50,mrk_increse_WASH_100,mrk_increse_water_50,mrk_increse_water_100,further_comments,__version__,_version_,_id,_uuid,_submission_time,_validation_status,_index
2019-08-27T12:49:55.824+03:00,2019-08-27T14:22:29.283+03:00,8/27/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,8/22/2019,Na'ama,SCI,,YE15,YE1522,Ala'an,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,2,Private,Pumping_Station_or_Borehole,no,3000,5,,10,yes,5000,7000,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,yes,587,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,65879047,5f1c0b49-2ce7-4ff2-9eb7-9644fdf2c8fa,2019-08-27T11:22:34,,26
2019-08-28T09:28:27.951+03:00,2019-08-28T09:38:16.097+03:00,8/28/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,8/25/2019,Aseel,SCI,,YE29,YE2912,Ba'ar Ayad,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,1100,5,,10,yes,5500,7500,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,590,,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,65968214,5f2980ab-7aee-42db-b22e-4cf75d6d536e,2019-08-28T06:45:27,,42
2019-08-28T20:50:54.664+03:00,2019-08-28T20:55:37.346+03:00,8/28/2019,ee.humanitarianresponse.info:7hznu1X2hAOG1WKv,8/27/2019,عمر,TYF,,YE15,YE1520,Mafraq Mawiyah Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,no,,,,,,,Vendor_did_not_answer,,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,200,200,,,yes,yes,,150,150,,,yes,yes,,550,550,,,YE15,Wholesaler,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Treatment_Station,yes,5500,1,,7,no,,,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,,yes,585,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66056222,6045cb51-c90f-4293-b9f6-72528dcd0a32,2019-08-28T18:03:59,,98
2019-08-28T22:06:16.896+03:00,2019-08-28T22:27:03.378+03:00,8/28/2019,ee.humanitarianresponse.info:UQ7o3kmVngZJZ4nA,8/19/2019,عبدالله خميس جمعان,ROC,,YE32,YE3201,Hadibu,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,200,200,,,yes,yes,,235,235,,,YE24,3,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,120,120,,,yes,yes,,150,150,,,yes,yes,,130,130,,,yes,yes,,660,660,,,YE19,Wholesaler,3,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,800,8,,13,yes,4200,6000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,585,,no,,,,,,,,,,,,,,,,no,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66142860,63308614-3464-49c0-9741-51611689a002,2019-08-29T13:27:43,,120
2019-08-28T10:02:55.519+03:00,2019-08-28T10:39:32.449+03:00,8/28/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,8/21/2019,Khaldoon,SCI,,YE24,YE2404,Ba Nafea,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,350,,,no,,,,,,,YE24,1,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,590,,yes,dmg_infra_sorrounding move_restriction other,0,1,0,1,1,0,There was a conflict before Eid,electrical,0,1,0,0,0,,yes,no,yes,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,65973002,64e3093a-cbbc-46d2-8014-d4c45d13ae2b,2019-08-28T07:39:38,,46
2019-08-28T09:26:04.112+03:00,2019-08-28T10:02:55.168+03:00,8/28/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,8/21/2019,Khaldoon,SCI,,YE24,YE2404,Ben Nafea,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,90,90,,,yes,yes,,150,150,,,yes,no,200,150,75,,,yes,yes,,500,500,,,YE24,Do_not_know,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,589,,yes,dmg_infra_sorrounding move_restriction other,0,1,0,1,1,0,There was a conflict before Eid,electrical,0,1,0,0,0,,no,no,yes,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,65969497,65b2ebb3-3dd8-4fdc-b4d4-bb3a5b7d6b3f,2019-08-28T07:03:01,,44
2019-08-28T11:08:14.996+03:00,2019-08-28T11:15:31.489+03:00,8/28/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,8/22/2019,Khaldon,SCI,,YE24,YE2404,Alsouq Alqadeem,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,90,90,,,yes,yes,,150,150,,,yes,no,200,150,75,,,yes,yes,,500,500,,,YE24,Do_not_know,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,dmg_infra_sorrounding move_restriction other,0,1,0,1,1,0,There was a conflict before Eid,electrical,0,1,0,0,0,,no,no,yes,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,65975626,6639a72c-ba31-47ee-aef0-dae52390698c,2019-08-28T08:15:37,,53
2019-08-28T15:35:19.342+03:00,2019-08-28T15:53:27.939+03:00,8/28/2019,ee.humanitarianresponse.info:hdwcjvsb10CQu4Sd,8/28/2019,Abduh,NRC,,YE17,YE1713,Qufl Shamr,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,435,435,,,YE18,5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,150,150,,,yes,yes,,130,130,,,yes,yes,,80,80,,,yes,yes,,700,700,,,YE17,Vendor,4,Price_inflation Liquidity_shortage Supply_shortage Transportation_issues,1,1,0,0,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,3500,10,,10,yes,15000,17500,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,yes,575,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,non,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66012349,67308ab9-e151-4d6b-83e4-c26901cb609e,2019-08-28T12:51:08,,75
2019-08-27T10:13:58.413+03:00,2019-08-27T12:21:28.628+03:00,8/27/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,8/22/2019,Na'ama,SCI,,YE15,YE1522,Ala'ain,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,200,200,,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,no,110,80,73,,,yes,yes,,500,500,,,YE15,Do_not_know,3,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,587,,no,,,,,,,,,,,,,,,,no,no,yes,no,no,no,they can't buy double WASH items because there is no enough money,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,65863353,6a789ed2-f06b-440c-8907-f5a56006c725,2019-08-27T09:21:34,,24
2019-08-27T15:26:58.731+03:00,2019-08-28T08:43:13.706+03:00,8/27/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,8/25/2019,Aseel,SCI,,YE29,YE2915,Amran city,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,5,Price_inflation Transportation_issues Other_see_next_question,1,0,0,0,0,0,1,1,0,0,0,check points,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,585,,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,yes,yes,yes,yes,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,65962628,6ed3bf66-e60d-4240-83d3-4fa31b364a78,2019-08-28T05:43:15,,31
2019-08-27T21:12:21.515+03:00,2019-08-27T22:03:20.585+03:00,8/27/2019,ee.humanitarianresponse.info:hdwcjvsb10CQu4Sd,8/27/2019,Ibraheem,NRC,,YE17,YE1715,the Old Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,440,440,,,YE18,7,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,150,150,,,yes,yes,,150,150,,,yes,yes,,120,120,,,yes,yes,,500,500,,,YE17,Vendor,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,3500,20,,20,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,580,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,non,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,65966596,73382084-ed77-47a0-8185-55bb84343cb9,2019-08-28T06:25:03,,36
2019-08-28T15:57:02.736+03:00,2019-08-28T16:08:24.166+03:00,8/28/2019,ee.humanitarianresponse.info:hdwcjvsb10CQu4Sd,8/28/2019,Abduh,NRC,,YE17,YE1713,Shamr,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,380,380,,,yes,yes,,440,440,,,YE18,6,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,700,700,,,YE17,Vendor,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,3500,9,,10,no,,,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,yes,580,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,non,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66014647,747b883f-06a3-43e2-96ea-aa8322d592bf,2019-08-28T13:06:06,,77
2019-08-28T22:05:26.043+03:00,2019-08-28T22:08:20.399+03:00,8/28/2019,ee.humanitarianresponse.info:hdwcjvsb10CQu4Sd,8/28/2019,Buyah,NRC,,YE18,YE1802,Alluheyah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,450,450,,,yes,yes,,450,450,,,YE18,5,Price_inflation Insecurity_and_instability Supply_shortage Government_regulations Transportation_issues,1,0,0,1,1,1,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE18,Vendor,3,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,2500,10,,10,yes,7000,10000,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,,yes,580,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,non,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66090128,74834ef3-48dd-4d77-965e-9b1e926a28c6,2019-08-29T06:35:23,,104
2019-08-25T11:42:27.722+03:00,2019-08-25T11:54:16.240+03:00,8/25/2019,ee.humanitarianresponse.info:e5p3EAeYckSDEcW2,8/19/2019,بشير,OCFD,,YE22,YE2203,Al Amsheekh,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,440,440,,,YE22,4,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,170,170,,,yes,yes,,560,560,,,YE22,Wholesaler,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,800,10,,30,yes,4000,8000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,580,,yes,dmg_infra_market dmg_infra_sorrounding move_restriction,1,1,0,1,0,0,,road electrical,1,1,0,0,0,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,65656144,77cde668-bf78-4b72-b804-beadf638da2a,2019-08-25T08:54:24,,18
2019-08-28T21:48:15.842+03:00,2019-08-28T22:06:16.355+03:00,8/28/2019,ee.humanitarianresponse.info:UQ7o3kmVngZJZ4nA,8/27/2019,منصور عبدالله علي,ROC,,YE15,YE1513,Al Qabilah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,550,550,,,yes,yes,,550,550,,,YE15,2,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,150,150,,,yes,yes,,640,640,,,YE15,Wholesaler,2,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,598,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66142855,7cc38a6c-1ce4-455a-83c7-f1bd5a36377e,2019-08-29T13:27:42,,119
2019-08-29T12:52:51.967+01:00,2019-08-29T12:59:55.219+01:00,8/29/2019,ee.humanitarianresponse.info:zraf5dTKSmuXQgyi,8/29/2019,Eyad,SI,,YE15,YE1514,Atturbah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,480,480,,,yes,yes,,430,430,,,YE24,2,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,90,90,,,yes,yes,,120,120,,,yes,yes,,120,120,,,yes,yes,,550,550,,,YE24,Wholesaler,1,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,1,Private,Treatment_Station,yes,8000,3,,3,yes,8000,9000,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,595,,no,,,,,,,,,,,,,,,,yes,no,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,67068423,7deb6cd4-2c49-46d4-b0b7-6fde89ac514b,2019-09-08T08:24:40,,162
2019-08-29T13:23:14.987+03:00,2019-08-29T13:27:56.878+03:00,8/29/2019,ee.humanitarianresponse.info:td8oQhgqiSYbVOtI,8/27/2019,محمد,TYF,,YE18,YE1824,"Zubaid, Public Market",Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,440,440,,,YE18,7,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,120,120,,,yes,yes,,120,120,,,yes,yes,,350,350,,,YE18,Wholesaler,7,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,600,,yes,other,0,0,0,0,1,0,Lack of oil derivatives,,,,,,,,yes,no,yes,yes,no,no,Oil derivatives are only available in the black market,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,66123319,8d6bc648-b56a-469d-8460-b1197989f1c5,2019-08-29T11:08:29,,109
2019-08-28T11:01:12.384+03:00,2019-08-28T11:05:31.578+03:00,8/28/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,8/23/2019,Mohammed,SCI,,YE25,YE2515,Alfaioosh,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,1000,3,,5,yes,7000,,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,,yes,595,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,65975033,80b53cd1-f872-4516-9b97-faa14fcc1d28,2019-08-28T08:05:33,,51
2019-08-25T11:06:16.708+03:00,2019-08-25T11:13:39.702+03:00,8/25/2019,ee.humanitarianresponse.info:e5p3EAeYckSDEcW2,8/17/2019,ضيف,OCFD,,YE22,YE2205,Shaarah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,440,440,,,YE22,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,140,140,,,no,,,,,,,yes,yes,,120,120,,,yes,yes,,150,150,,,yes,yes,,650,650,,,YE22,Wholesaler,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,800,5,,35,yes,3500,7000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,580,,yes,dmg_infra_market dmg_infra_sorrounding move_restriction,1,1,0,1,0,0,,road electrical,1,1,0,0,0,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,65654319,80ba2b9b-c7a3-4ab1-9299-cf768da7e285,2019-08-25T08:13:47,,13
2019-08-28T12:54:30.171+03:00,2019-08-28T13:00:31.935+03:00,8/28/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,8/22/2019,Khaldoon,SCI,,YE24,YE2408,Althaqafah,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,590,,yes,dmg_infra_sorrounding move_restriction other,0,1,0,1,1,0,There was a conflict before Eid,electrical,0,1,0,0,0,,yes,no,yes,no,no,no,This maeket does not have water trucking,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,65986243,81a5ef9e-6bdf-4810-9f45-48201596dcc6,2019-08-28T10:00:40,,70
2019-08-28T11:17:03.510+03:00,2019-08-28T11:24:32.100+03:00,8/28/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,8/21/2019,Mohammed,SCI,,YE25,YE2515,Sabir,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,400,400,,,YE24,5,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,585,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,65976310,86481eee-377c-484c-872a-baecf5099e7f,2019-08-28T08:24:34,,56
