start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,quantity_other_diesel,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,fuel_constraints_other,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,other_water_comments,sell_soap,quantity_1bar,soap_quantity_other,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,wash_constraints_other,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,water_quantity_1cub_mtr,water_quantity_other_cub_mtr,price_cubic_meter,cost_cubic_meter,location_source,price_cubic_meter_normalized,price_cubic_meter_display,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,wash_constraints_other_001,exchange_rate,exchange_rate_result,note_exchange_rate,mrk_supply_routes,mrk_supply_issues,mrk_supply_issues/dmg_infra_market,mrk_supply_issues/dmg_infra_sorrounding,mrk_supply_issues/dmg_storage,mrk_supply_issues/move_restriction,mrk_supply_issues/other,mrk_supply_issues/did_not_answer,mrk_supply_issues_other,mrk_dmg_infra,mrk_dmg_infra/road,mrk_dmg_infra/electrical,mrk_dmg_infra/water,mrk_dmg_infra/communication,mrk_dmg_infra/other,mrk_dmg_infra_other,mrk_increse_fuel_50,mrk_increse_fuel_100,mrk_increse_WASH_50,mrk_increse_WASH_100,mrk_increse_water_50,mrk_increse_water_100,further_comments,__version__,_version_,_id,_uuid,_submission_time,_validation_status,_index
2019-10-06T21:31:46.671+03:00,2019-10-06T21:38:05.067+03:00,10/6/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,10/4/2019,???? ???????,NFDHR,,YE14,YE1413,Raddaa Market 1,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,370,370,,,yes,yes,,410,410,,,YE26,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,1,1,1,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,120,120,,,Sometimes there is no sterilization of treated water,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,600,600,,,YE18,Vendor,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,1,1,1,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,yes,,1400,1400,5,,,7,yes,6500,8000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,1,1,1,1,0,1,0,0,0,0,,yes,580,,yes,dmg_infra_market dmg_infra_sorrounding move_restriction,1,1,0,1,0,0,,road electrical water communication,1,1,1,1,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,70266320,35c6bc03-f1dd-4f11-b95d-c278b8073f22,2019-10-06T19:40:23,,196
2019-09-28T20:08:54.604+03:00,2019-09-28T21:13:12.307+03:00,9/28/2019,ee.humanitarianresponse.info:7hznu1X2hAOG1WKv,9/26/2019,???,TYF,,YE15,YE1512,Dimnat Khadier Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,no,,,,,,,YE23,1,Price_inflation Insecurity_and_instability Supply_shortage Transportation_issues,1,0,0,1,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,180,180,,,yes,yes,,100,100,,,,yes,yes,,250,250,,,yes,yes,,150,150,,,yes,yes,,650,650,,,YE15,Wholesaler,5,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,yes,,2500,2500,2,,,6,no,,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,600,,yes,other,0,0,0,0,1,0,congestion over petrol and diesel,,,,,,,,no,no,yes,no,yes,no,congestion over petrol and diesel,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69514314,394cddc6-792f-422e-b5b5-cb14385636e2,2019-09-29T09:41:24,,64
2019-10-01T10:19:34.762+03:00,2019-10-01T10:33:39.138+03:00,10/1/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,9/24/2019,Abdallah,SCI,,YE13,YE1308,Hayel,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,120,120,,,none,yes,yes,,150,150,,,yes,yes,,120,120,,,yes,yes,,500,500,,,YE23,Do_not_know,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,600,,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,no,no,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69729731,3a6aeb06-9fdd-41e1-8497-9f85a3a035c3,2019-10-01T07:33:45,,160
2019-09-29T11:04:20.477+03:00,2019-09-29T11:07:04.495+03:00,9/29/2019,ee.humanitarianresponse.info:RP0AFKfjbhJbfa8Q,9/25/2019,????,TYF,,YE18,YE1824,Al Mudun - Public Line Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,170,170,,,no,,,,,,,,yes,yes,,150,150,,,yes,yes,,150,150,,,yes,yes,,400,400,,,YE18,Wholesaler,7,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,605,,no,,,,,,,,,,,,,,,,yes,no,yes,yes,no,no,Fuel stations are closed and oil derivatives are only available in the black market,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69508865,3ac87c52-7163-489a-8b8a-801b796811ff,2019-09-29T08:17:55,,60
2019-09-30T13:22:45.998+03:00,2019-09-30T14:14:10.569+03:00,9/30/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,9/21/2019,Abdullah,SCI,,YE17,YE1724,Altoor,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,600,,no,,,,,,,,,,,,,,,,no,no,yes,yes,yes,yes,They do not provide fuel,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69626520,3bd71e39-b9a6-490e-8808-6729ac3c3060,2019-09-30T11:14:23,,134
2019-09-28T23:42:39.374+03:00,2019-09-28T23:47:29.986+03:00,9/28/2019,ee.humanitarianresponse.info:7hznu1X2hAOG1WKv,9/27/2019,???,TYF,,YE15,YE1520,Softel Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,180,180,,,yes,yes,,100,100,,,,yes,yes,,200,200,,,yes,yes,,150,150,,,yes,yes,,650,650,,,YE15,Wholesaler,3,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,yes,,2800,2800,1,,,6,no,,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,605,,no,,,,,,,,,,,,,,,,no,no,yes,no,yes,no,Petrol and diesel are not available in the station. Heavy congestion in the market.,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69514334,3c173e42-adbb-401f-bb07-449f51f90734,2019-09-29T09:41:35,,76
2019-10-02T20:11:22.702+03:00,2019-10-02T20:15:32.562+03:00,10/2/2019,ee.humanitarianresponse.info:KO6sdEiXAE5z2jmI,9/24/2019,Muaath,SI,,YE15,YE1505,Almokha,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,385,385,,,yes,yes,,400,400,,,YE24,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,200,200,,,no,,,,,,,,yes,yes,,150,150,,,yes,yes,,120,120,,,yes,yes,,500,500,,,YE24,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,600,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69934669,3c2e5f6a-2a96-4aed-aeca-2e08b393476b,2019-10-02T17:35:34,,185
2019-09-25T09:30:20.966+03:00,2019-09-25T10:16:45.547+03:00,9/25/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,9/22/2019,Eyman,SCI,,YE15,YE1521,Alnnashamah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,425,425,,,YE25,2,Price_inflation Government_regulations Transportation_issues Other_see_next_question,1,0,0,0,0,1,1,1,0,0,0,The check points in the roads,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,610,,yes,dmg_infra_market dmg_infra_sorrounding,1,1,0,0,0,0,,road,1,0,0,0,0,,yes,yes,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69091154,3cc02f7f-12d7-4dce-b71a-fca49676f953,2019-09-25T07:16:52,,27
2019-09-30T12:57:48.530+03:00,2019-09-30T13:16:55.143+03:00,9/30/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,9/22/2019,Abdullah,SCI,,YE17,YE1722,Alkhamees,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,435,435,,,YE18,2,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,595,,yes,dmg_infra_market,1,0,0,0,0,0,,road electrical,1,1,0,0,0,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69617074,3d3cdd7c-6aa6-421a-a2ad-95922a431cbd,2019-09-30T10:17:06,,132
2019-09-30T15:28:17.811+03:00,2019-09-30T15:34:36.581+03:00,9/30/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,9/21/2019,Abdullah,SCI,,YE17,YE1726,Alaman,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,,yes,yes,,150,150,,,yes,yes,,150,150,,,yes,yes,,500,500,,,YE18,Do_not_know,1,Vendor_did_not_answer,0,0,0,0,0,0,0,0,0,0,1,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,600,,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,electrical water,0,1,1,0,0,,no,no,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69640335,9eb4e214-380b-498f-87a5-a6bbf9bf4991,2019-09-30T12:34:52,,143
2019-09-29T09:10:27.974+03:00,2019-09-29T09:27:05.158+03:00,9/29/2019,ee.humanitarianresponse.info:dLEbM7BRDPRFgQ6V,9/26/2019,?????,TYF,,YE15,YE1508,Al Mafraq,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Mobile_money Credit,1,1,0,0,1,0,0,0,0,,yes,no,15,2700,135,,,no,,,,,,,,yes,no,5760,7000,97,,,yes,no,4800,3800,79,,,no,,,,,,,YE24,Wholesaler,7,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,no,5,6000,1200,5,,,7,yes,7000,9000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,no,,,,,,,,,,,,,,,,no,no,no,no,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69564616,402fd7c2-828b-46d9-8da2-dce462c99f0f,2019-09-29T18:53:30,,115
2019-10-06T21:44:17.679+03:00,2019-10-06T21:49:20.440+03:00,10/6/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,10/3/2019,???? ???????,NFDHR,,YE14,YE1413,Raddaa Market 3,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,370,370,,,yes,yes,,400,400,,,YE18,3,Price_inflation Shortage_of_demand Insecurity_and_instability Transportation_issues,1,0,1,1,0,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,120,120,,,none,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,600,600,,,YE18,Vendor,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,1,1,1,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,yes,,1450,1450,6,,,8,yes,6500,8000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Transportation_issues,1,1,1,1,0,0,1,0,0,0,0,,yes,600,,yes,dmg_infra_market dmg_infra_sorrounding move_restriction,1,1,0,1,0,0,,road water communication,1,0,1,1,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,70266322,40b67ecd-cf40-4d35-ab76-de0c17a49145,2019-10-06T19:40:27,,198
2019-10-06T21:12:27.550+03:00,2019-10-06T21:20:48.247+03:00,10/6/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,10/4/2019,???? ????,NFDHR,,YE22,YE2209,Saqayn Market 1,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,400,400,,,YE18,4,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,1,1,1,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,120,120,,,Sometimes there is no sterilization of treated water,yes,yes,,120,120,,,yes,yes,,150,150,,,yes,yes,,600,600,,,YE18,Vendor,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,yes,,1400,1400,5,,,7,yes,6000,9000,Price_inflation Shortage_of_demand Supply_shortage Transportation_issues,1,0,1,0,1,0,1,0,0,0,0,,yes,600,,yes,dmg_infra_market move_restriction,1,0,0,1,0,0,,road electrical water communication,1,1,1,1,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,70266316,421b9987-2d00-4b54-8d35-73ddaed291b6,2019-10-06T19:40:19,,193
2019-10-05T06:11:47.296+03:00,2019-10-05T06:15:33.581+03:00,10/5/2019,3.55E+14,9/29/2019,Ahmed,ADRA,,YE17,YE1726,Al-Amman Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,650,650,,,yes,yes,,700,700,,,YE18,1,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,,yes,yes,,130,130,,,yes,yes,,120,120,,,yes,yes,,600,600,,,YE18,Vendor,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,609,,yes,dmg_infra_market,1,0,0,0,0,0,,road electrical water communication,1,1,1,1,0,,yes,no,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,70167954,a18c1daf-2a35-46bd-9318-f8064363295b,2019-10-05T03:18:16,,192
2019-09-19T09:22:50.069+03:00,2019-09-22T09:17:16.774+03:00,9/19/2019,ee.humanitarianresponse.info:vB0ZEyle8ctpgDOL,9/22/2019,Gaber,DRC,,YE21,YE2114,AlGoul market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,190,190,,,yes,yes,,305,305,,,YE26,2,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,200,200,,,,yes,yes,,200,200,,,yes,no,2000,1400,70,,,yes,yes,,500,500,,,YE21,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,3.5,Private,Pumping_Station_or_Borehole,no,yes,,3400,3400,3,,,15,yes,13000,15000,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,yes,605,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,68736150,433d777e-d8a0-4526-8b45-0bab41c22599,2019-09-22T06:18:58,,3
2019-10-01T16:37:35.446+03:00,2019-10-01T16:43:32.225+03:00,10/1/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,9/23/2019,Mohammed,SCI,,YE25,YE2515,Saber,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,350,,,yes,yes,,380,380,,,YE24,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,605,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69778903,4357bd18-cf96-4042-ad14-606bf13e6cba,2019-10-01T13:43:44,,179
2019-09-27T21:50:45.368+03:00,2019-09-27T21:58:49.713+03:00,9/27/2019,ee.humanitarianresponse.info:GWFHmnabUuGi90K4,9/27/2019,Mohammed,NRC,,YE17,YE1715,Al MAkhdhera Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,700,700,,,yes,yes,,700,700,,,YE18,8,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage Transportation_issues,1,1,0,1,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,150,150,,,,yes,yes,,150,150,,,yes,no,500,500,100,,,yes,yes,,600,600,,,YE18,Vendor,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,yes,,5000,5000,25,,,25,no,,,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,597,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,these days Patrol & Diesel are not existing in makets except the balack market,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69506251,44727e94-abea-4bba-92a0-d040815a7cdd,2019-09-29T07:17:14,,44
2019-09-30T08:36:26.331+03:00,2019-09-30T08:53:06.310+03:00,9/30/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,9/24/2019,Khaldon,SCI,,YE24,YE2408,Alareesh,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,no,no,yes,no,no,no,They don not provide water trucking,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69585538,44b3c80d-d1dc-491b-a5fa-b621448d38b7,2019-09-30T05:53:10,,121
2019-09-29T10:31:50.731+03:00,2019-09-29T10:38:00.345+03:00,9/29/2019,ee.humanitarianresponse.info:RP0AFKfjbhJbfa8Q,9/24/2019,????,TYF,,YE18,YE1824,Zubaid - Central Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,160,160,,,no,,,,,,,,yes,yes,,138,138,,,yes,yes,,130,130,,,yes,yes,,380,380,,,YE18,Wholesaler,7,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,605,,no,,,,,,,,,,,,,,,,yes,no,yes,yes,no,no,Fuel stations are closed and oil derivatives are only available in the black market,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69508851,452ad6e8-32fe-481b-9454-52b2edf50314,2019-09-29T08:17:39,,54
2019-09-30T15:20:03.446+03:00,2019-09-30T15:25:10.042+03:00,9/30/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,9/21/2019,Abdullah,SCI,,YE17,YE1726,Alaman,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,3,Public,Water_Spring,no,yes,,1500,1500,2,,,5,yes,9000,0,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,605,,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road electrical water communication,1,1,1,1,0,,no,no,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69638567,af2931cc-5058-461c-ab72-79f7e93a3e27,2019-09-30T12:25:24,,141
2019-09-27T22:31:26.176+03:00,2019-09-29T10:20:42.865+03:00,9/27/2019,ee.humanitarianresponse.info:GWFHmnabUuGi90K4,9/27/2019,Abduh,NRC,,YE17,YE1713,Qufl Shamr,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,550,550,,,yes,yes,,400,400,,,YE18,7,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage Transportation_issues,1,1,0,1,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,150,150,,,non,yes,yes,,150,150,,,yes,no,500,500,100,,,yes,yes,,600,600,,,YE18,Vendor,7,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,yes,,2000,2000,8,,,8,no,,,Price_inflation Liquidity_shortage Supply_shortage,1,1,0,0,1,0,0,0,0,0,0,,yes,600,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,these days Patrol & Diesel are not existing in makets except the balack market,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69506275,48d62acb-a12e-4262-8ed4-d83448f6ba58,2019-09-29T07:17:55,,47
