X.U.FEFF.start_,end_,today_,deviceid_,date_survey_All,enumerator_id_All,select_one_organization_name_All,org_name_other_All,governorate_ID_All,district_ID_All,market_name_All,type_area_All,password_incorrect_,password_incorrect,fuel_prices_All,cash_feasibility_fuel_All,cash_feasibility_fuel_All.Cash,cash_feasibility_fuel_All.Mobile_money,cash_feasibility_fuel_All.Credit_debit_Card,cash_feasibility_fuel_All.Prepaid_cards,cash_feasibility_fuel_All.Credit,cash_feasibility_fuel_All.Vouchers,cash_feasibility_fuel_All.Bartering,cash_feasibility_fuel_All.Other,cash_feasibility_fuel_All.Do_not_know,Other_cash_feasibility_fuel_All,sell_petrol_All,quantity_1L_petrol_All,quantity_other_petrol_All,price_petrol_All,calc_price_petrol_All,price_petrol_normalised_All,price_petrol_display_All,sell_diesel_All,quantity_1L_diesel_All,quantity_other_diesel_All,price_diesel_All,calc_price_diesel_All,price_diesel_normalised_All,price_diesel_display_All,fuel_gov_origin_All,fuel_restock_days_min_All,fuel_constraints_multiple_All,fuel_constraints_multiple_All.Price_inflation,fuel_constraints_multiple_All.Liquidity_shortage,fuel_constraints_multiple_All.Shortage_of_demand,fuel_constraints_multiple_All.Insecurity_and_instability,fuel_constraints_multiple_All.Supply_shortage,fuel_constraints_multiple_All.Government_regulations,fuel_constraints_multiple_All.Transportation_issues,fuel_constraints_multiple_All.Other_see_next_question,fuel_constraints_multiple_All.Do_not_know,fuel_constraints_multiple_All.No_constraints,fuel_constraints_multiple_All.Vendor_did_not_answer,fuel_constraints_other_All,password_incorrect_001,password_incorrect_002,wash_list_All,wash_prices_All,cash_feasibility_wash_All,cash_feasibility_wash_All.Cash,cash_feasibility_wash_All.Mobile_money,cash_feasibility_wash_All.Credit_debit_Card,cash_feasibility_wash_All.Prepaid_cards,cash_feasibility_wash_All.Credit,cash_feasibility_wash_All.Vouchers,cash_feasibility_wash_All.Bartering,cash_feasibility_wash_All.Other,cash_feasibility_wash_All.Do_not_know,Other_cash_feasibility_wash_All,sell_bottled_water_All,quantity_0.75L_All,bottled_quantity_other_All,price_bottled_water_All,calc_price_bottled_water_All,price_bottled_water_normalised_All,price_bottled_water_display_All,sell_treated_water_All,quantity_10L_All,treated_quantity_other_All,price_treated_water_All,calc_price_treated_water_All,price_treated_water_normalised_All,price_treated_water_display_All,other_water_comments_All,sell_soap_All,quantity_1bar_All,soap_quantity_other_All,price_soap_All,calc_price_soap_All,price_soap_normalised_All,price_soap_display_All,sell_laundry_powder_All,quantity_100g_All,laundry_quantity_other_All,price_laundry_powder_All,calc_price_laundry_All,price_laundry_powder_normalised_All,price_laundry_powder_display_All,sell_sanitary_napkins_All,quantity_10units_All,napkins_quantity_other_All,price_sanitary_napkins_All,calc_price_sanitary_All,price_sanitary_napkins_normalised_All,price_sanitary_napkins_display_All,wash_gov_origin_All,wash_type_supplier_All,wash_restock_days_min_All,wash_constraints_multiple_All,wash_constraints_multiple_All.Price_inflation,wash_constraints_multiple_All.Liquidity_shortage,wash_constraints_multiple_All.Shortage_of_demand,wash_constraints_multiple_All.Insecurity_and_instability,wash_constraints_multiple_All.Supply_shortage,wash_constraints_multiple_All.Government_regulations,wash_constraints_multiple_All.Transportation_issues,wash_constraints_multiple_All.Other_see_next_question,wash_constraints_multiple_All.Do_not_know,wash_constraints_multiple_All.No_constraints,wash_constraints_multiple_All.Vendor_did_not_answer,wash_constraints_other_All,water_trucking_prices_All,cash_feasibility_water_trucking_All,cash_feasibility_water_trucking_All.Cash,cash_feasibility_water_trucking_All.Mobile_money,cash_feasibility_water_trucking_All.Credit_debit_Card,cash_feasibility_water_trucking_All.Prepaid_cards,cash_feasibility_water_trucking_All.Credit,cash_feasibility_water_trucking_All.Vouchers,cash_feasibility_water_trucking_All.Bartering,cash_feasibility_water_trucking_All.Other,cash_feasibility_water_trucking_All.Do_not_know,Other_cash_feasibility_water_trucking_All,capacity_truck_All,type_owner_All,type_water_All,water_chlorinated_All,water_quantity_1cub_mtr_All,water_quantity_other_cub_mtr_All,price_cubic_meter_All,cost_cubic_meter_All,location_source_All,price_cubic_meter_normalized_All,price_cubic_meter_display_All,distance_travelled_All,distance_price_All,additional_cost_5_All,additional_cost_10_All,constraints_multiple_All,constraints_multiple_All.Price_inflation,constraints_multiple_All.Liquidity_shortage,constraints_multiple_All.Shortage_of_demand,constraints_multiple_All.Insecurity_and_instability,constraints_multiple_All.Supply_shortage,constraints_multiple_All.Government_regulations,constraints_multiple_All.Transportation_issues,constraints_multiple_All.Other_see_next_question,constraints_multiple_All.Do_not_know,constraints_multiple_All.No_constraints,constraints_multiple_All.Vendor_did_not_answer,wash_constraints_other_001_All,exchange_rate_All,exchange_rate_result_All,note_exchange_rate_All,market_info_q_All,mrk_supply_routes_All,mrk_supply_issues_All,mrk_supply_issues_All.dmg_infra_market,mrk_supply_issues_All.dmg_infra_sorrounding,mrk_supply_issues_All.dmg_storage,mrk_supply_issues_All.move_restriction,mrk_supply_issues_All.other,mrk_supply_issues_All.did_not_answer,mrk_supply_issues_other_All,mrk_dmg_infra_All,mrk_dmg_infra_All.road,mrk_dmg_infra_All.electrical,mrk_dmg_infra_All.water,mrk_dmg_infra_All.communication,mrk_dmg_infra_All.other,mrk_dmg_infra_other_All,mrk_increse_fuel_50_All,mrk_increse_fuel_100_All,mrk_increse_WASH_50_All,mrk_increse_WASH_100_All,mrk_increse_water_50_All,mrk_increse_water_100_All,further_comments_All,X__version___All,X_version__All,X_id,_uuid,X_submission_time,X_validation_status,X_index,X,X.1
2019-12-06T11:20:58.179+03:00,2019-12-06T11:33:55.085+03:00,2019-12-06,ee.humanitarianresponse.info:5WYE9aA6r8o8wZxS,2019-11-18,احمد,OCFD,,YE22,YE2205,Sha'arah,Rural,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,370,370,,,yes,yes,,540,540,,,YE22,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,no,,,,,,,,yes,yes,,130,130,,,yes,yes,,140,140,,,yes,yes,,700,700,,,YE22,Wholesaler,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,yes,,1200,1200,15,,,30,yes,4000,8000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,600,,yes,yes,dmg_infra_market move_restriction,1,0,0,1,0,0,,road electrical communication,1,1,0,1,0,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,77201585,3778e135-a78b-42aa-93e5-e2089f585d45,2019-12-07T08:39:35,,216,,
2019-12-08T21:57:02.975+03:00,2019-12-08T22:03:28.996+03:00,2019-12-08,ee.humanitarianresponse.info:ftvsQtdypCovM7k5,2019-11-18,حميدان,NFDHR,,YE14,YE1413,As Sultan market,Rural,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,370,370,,,yes,yes,,415,415,,,Do_not_know,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,7,Do_not_know,Pumping_Station_or_Borehole,Do_not_know,yes,,600,600,6,,,6,Do_not_know,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,77324714,ea070bae-ab71-477f-9eec-5f1e46889b77,2019-12-08T19:18:19,,228,,
2019-11-26T15:15:45.273+03:00,2019-11-26T15:51:16.584+03:00,2019-11-26,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-11-19,Aseel,SCI,,YE29,YE2915,Eial Yazid,Rural,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,200,200,,,none,yes,yes,,150,150,,,yes,no,110,110,100,,,yes,yes,,600,600,,,YE23,Do_not_know,2,Price_inflation Government_regulations,1,0,0,0,0,1,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,573,,yes,yes,dmg_infra_market move_restriction,1,0,0,1,0,0,,road electrical water,1,1,1,0,0,,,,yes,no,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75797589,09f0807a-b1cd-47d1-8e77-ea5e17144d96,2019-11-26T12:58:50,,160,,
2019-11-25T15:17:51.334+03:00,2019-11-25T15:23:34.151+03:00,2019-11-25,ee.humanitarianresponse.info:pk2dojv5mlg2weOP,2019-11-19,Mohammed,SCI,,YE25,YE2515,Alfayosh,Urban,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,yes,,1500,1500,3,,,15,yes,6000,8000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,570,,yes,no,,,,,,,,,,,,,,,,,,,,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75618629,21aaae13-ab3d-422f-9c6f-739e2f390dbe,2019-11-25T12:29:38,,122,,
2019-11-22T22:50:28.023+03:00,2019-11-22T23:08:06.423+03:00,2019-11-22,ee.humanitarianresponse.info:AjdYkxUATsogU5G6,2019-11-19,فتحية,TYF,,YE15,YE1508,Mafraq Jabal Habashy,Urban,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,350,350,,,yes,yes,,375,375,,,YE25,2,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,,yes,yes,,120,120,,,yes,yes,,90,90,,,yes,yes,,550,550,,,YE15,Wholesaler,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75372805,012d33fe-818c-4a48-8c27-1fcce0700dc3,2019-11-22T20:22:41,,52,,
2019-11-26T19:21:05.145+03:00,2019-11-26T20:03:08.618+03:00,2019-11-26,ee.humanitarianresponse.info:QOVMC9DfeNhCKBbf,2019-11-19,رشيد,TYF,,YE15,YE1505,Central,Urban,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,320,320,,,yes,yes,,360,360,,,YE24,5,Vendor_did_not_answer,0,0,0,0,0,0,0,0,0,0,1,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,no,,100,100,,,No Factories available,yes,yes,,150,150,,,yes,yes,,110,110,,,yes,yes,,500,500,,,YE24,Wholesaler,8,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,560,,no,,,,,,,,,,,,,,,,,,,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75853399,02e68131-74db-481f-b898-582b71abc250,2019-11-26T17:06:20,,162,,
2019-11-22T22:41:43.275+03:00,2019-11-22T22:50:17.235+03:00,2019-11-22,ee.humanitarianresponse.info:AjdYkxUATsogU5G6,2019-11-19,فتحية,TYF,,YE15,YE1508,Mafraq Jabal Habashy,Urban,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,350,350,,,yes,yes,,380,380,,,YE25,2,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,no,15,2400,120,,,no,,,,,,,,yes,no,5760,7200,100,,,yes,no,4800,3700,77,,,yes,no,160,5500,344,,,YE15,Wholesaler,2,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75371040,39c08b5f-cb41-4899-9ad2-f4cc2e518f7a,2019-11-22T19:52:28,,45,,
2019-11-22T22:01:23.934+03:00,2019-11-22T22:35:13.155+03:00,2019-11-22,ee.humanitarianresponse.info:AjdYkxUATsogU5G6,2019-11-19,فتحية,TYF,,YE15,YE1508,Mafraq Jabal Habashy,Urban,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,350,350,,,yes,yes,,380,380,,,YE25,2,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,no,15,2000,100,,,no,,,,,,,,yes,no,5760,7200,100,,,yes,no,4800,3600,75,,,no,,,,,,,YE15,Wholesaler,2,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,yes,yes,yes,yes,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75370560,46f01fbe-8c44-469c-9aa2-539b2ab587d0,2019-11-22T19:42:32,,44,,
2019-11-22T22:53:01.912+03:00,2019-11-22T23:06:29.895+03:00,2019-11-22,ee.humanitarianresponse.info:AjdYkxUATsogU5G6,2019-11-19,فتحية,TYF,,YE15,YE1508,Mafraq Jabal Habashy,Urban,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,350,350,,,yes,yes,,380,380,,,YE25,3,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,200,200,,,no,,,,,,,,yes,yes,,120,120,,,yes,yes,,90,90,,,yes,yes,,500,500,,,YE15,Wholesaler,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75371738,643b840f-a4ce-45b1-b835-2db8868810a8,2019-11-22T20:08:37,,49,,
2019-11-22T23:06:41.401+03:00,2019-11-22T23:35:23.313+03:00,2019-11-22,ee.humanitarianresponse.info:AjdYkxUATsogU5G6,2019-11-19,فتحية,TYF,,YE15,YE1508,Mafraq Jabal Habashy,Urban,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,,yes,yes,,100,100,,,yes,yes,,80,80,,,yes,yes,,500,500,,,YE15,Wholesaler,1,Liquidity_shortage,0,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,yes,,5000,5000,1,,,20,yes,7000,9000,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,,no,,,yes,no,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75373764,7096f814-e029-48d8-84a7-c56b17ed18f6,2019-11-22T20:40:10,,55,,
2019-11-24T15:39:06.916+03:00,2019-11-24T16:12:34.766+03:00,2019-11-24,ee.humanitarianresponse.info:FF4l1aq6glE2jtZw,2019-11-19,Ahemd,NRC,,YE17,YE1713,Market shammar,Rural,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,550,550,,,yes,yes,,500,500,,,YE17,7,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,,yes,yes,,150,150,,,yes,no,700,500,71,,,yes,yes,,600,600,,,YE17,Other,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Public,Pumping_Station_or_Borehole,no,yes,,3500,3500,7,,,7,no,,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,540,,yes,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75513720,06a4a955-49ef-48d2-b6de-a0c4ccad759e,2019-11-24T13:15:33,,101,,
2019-11-22T21:56:46.814+03:00,2019-11-22T22:42:24.876+03:00,2019-11-22,ee.humanitarianresponse.info:AAXNvwiTXSXiXFEg,2019-11-19,فتحية,TYF,,YE15,YE1508,Mafraq Jabal Habashy,Urban,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,no,15,1700,85,,,no,,,,,,,,yes,no,5760,7200,100,,,yes,no,4800,3700,77,,,no,,,,,,,YE15,Wholesaler,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,570,,yes,no,,,,,,,,,,,,,,,,,,yes,yes,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75371449,bc601fa2-8b50-4d0f-b797-36c6bc9f5d30,2019-11-22T20:01:13,,48,,
2019-11-24T09:17:57.345+03:00,2019-11-24T14:55:26.056+03:00,2019-11-24,ee.humanitarianresponse.info:FF4l1aq6glE2jtZw,2019-11-19,Boyah,NRC,,YE18,YE1802,Market Al-luhayah,Urban,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,480,480,,,yes,yes,,500,500,,,YE18,7,Price_inflation Insecurity_and_instability Government_regulations,1,0,0,1,0,1,0,0,0,0,0,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,140,140,,,,yes,yes,,150,150,,,yes,yes,,110,110,,,yes,yes,,500,500,,,YE18,Other,15,Price_inflation Shortage_of_demand Insecurity_and_instability Government_regulations,1,0,1,1,0,1,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,yes,,4000,4000,5,,,5,yes,6000,6000,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,,yes,570,,yes,yes,dmg_infra_market,1,0,0,0,0,0,,road electrical water communication,1,1,1,1,0,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75513706,10d1863a-512f-434e-8675-87ee8293b8de,2019-11-24T13:15:26,,99,,
2019-11-21T12:45:23.128+03:00,2019-11-24T12:46:22.412+03:00,2019-11-21,ee.humanitarianresponse.info:qWWTEuv48wPyzhXk,2019-11-19,Ibrahim,NRC,,YE17,YE1715,Old Market,Urban,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,150,150,,,,yes,no,76,150,158,,,yes,no,700,500,71,,,yes,yes,,600,600,,,YE17,Vendor,1,Price_inflation Transportation_issues Other_see_next_question,1,0,0,0,0,0,1,1,0,0,0,Lack in petroleum products and rough road,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,no,6,18000,3000,25,,,25,yes,5000,10000,Price_inflation Transportation_issues Other_see_next_question,1,0,0,0,0,0,1,1,0,0,0,Road rough and shortage in petroleum products,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75500102,2a0e1f1f-d3e6-48e9-8b25-037c0afeb767,2019-11-24T11:30:22,,86,,
2019-11-21T11:41:31.885+03:00,2019-11-24T13:48:56.062+03:00,2019-11-21,ee.humanitarianresponse.info:FF4l1aq6glE2jtZw,2019-11-19,Ali,NRC,,YE18,YE1806,General line,Rural,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,500,500,,,yes,yes,,700,700,,,YE18,7,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,,,,,yes,Cash Mobile_money,1,1,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,80,80,,,,yes,yes,,120,120,,,yes,yes,,80,80,,,yes,yes,,500,500,,,YE18,Other,7,Price_inflation Insecurity_and_instability Government_regulations,1,0,0,1,0,1,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Water_Spring,no,no,2,4000,2000,5,,,10,yes,4000,4000,Price_inflation Insecurity_and_instability Government_regulations,1,0,0,1,0,1,0,0,0,0,0,,yes,570,,yes,yes,dmg_infra_market,1,0,0,0,0,0,,road,1,0,0,0,0,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75503152,68afc463-11fc-4b70-b816-6944c53a5540,2019-11-24T11:52:36,,88,,
2019-11-21T12:31:22.967+03:00,2019-11-24T14:23:08.843+03:00,2019-11-21,ee.humanitarianresponse.info:FF4l1aq6glE2jtZw,2019-11-19,Ali,NRC,,YE18,YE1806,Market of reinforcers,Urban,,,yes,Cash Mobile_money,1,1,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,7,Price_inflation Insecurity_and_instability Government_regulations,1,0,0,1,0,1,0,0,0,0,0,,,,,yes,Cash Mobile_money,1,1,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,80,80,,,,yes,yes,,170,170,,,yes,yes,,120,120,,,yes,yes,,600,600,,,YE18,Other,5,Price_inflation Insecurity_and_instability Supply_shortage Government_regulations,1,0,0,1,1,1,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Water_Spring,no,yes,,3500,3500,5,,,5,yes,4000,4000,Price_inflation Insecurity_and_instability Government_regulations,1,0,0,1,0,1,0,0,0,0,0,,yes,570,,yes,yes,dmg_infra_market,1,0,0,0,0,0,,road,1,0,0,0,0,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75503399,7346f480-3f8e-4649-9a38-9ac9917c6f91,2019-11-24T11:54:36,,91,,
2019-11-26T12:09:50.046+03:00,2019-11-26T12:46:58.329+03:00,2019-11-26,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-11-19,Aseel,SCI,,YE29,YE2915,Sooq Amran City,Urban,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,4,Price_inflation Transportation_issues Other_see_next_question,1,0,0,0,0,0,1,1,0,0,0,taxes from check points,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,572,,yes,yes,dmg_infra_market,1,0,0,0,0,0,,road electrical water,1,1,1,0,0,,yes,yes,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75755682,549353a9-593b-4c1e-acf2-6c115c8033b6,2019-11-26T09:49:09,,157,,
2019-11-24T15:39:07.057+03:00,2019-11-24T16:13:34.112+03:00,2019-11-24,ee.humanitarianresponse.info:qWWTEuv48wPyzhXk,2019-11-19,Ahmed,NRC,,YE17,YE1713,Shammer Market,Rural,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,550,550,,,yes,yes,,500,500,,,YE17,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,,yes,yes,,150,150,,,yes,no,500,400,80,,,yes,yes,,600,600,,,YE17,Other,7,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Public,Water_Spring,no,yes,,3500,3500,7,,,7,no,,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,530,,yes,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75513762,9e69b63d-cdac-4769-8b7d-f6f289eff42f,2019-11-24T13:16:11,,102,,
2019-11-21T14:59:29.375+03:00,2019-11-24T14:33:48.601+03:00,2019-11-21,ee.humanitarianresponse.info:FF4l1aq6glE2jtZw,2019-11-19,Boyah,NRC,,YE18,YE1802,MarketAl-luhayah,Urban,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,480,480,,,yes,yes,,500,500,,,YE18,7,Price_inflation Government_regulations,1,0,0,0,0,1,0,0,0,0,0,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,no,20,280,140,,,,yes,yes,,130,130,,,yes,no,250,500,200,,,yes,yes,,500,500,,,YE18,Other,7,Price_inflation Insecurity_and_instability Government_regulations,1,0,0,1,0,1,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,yes,,4000,4000,5,,,6,yes,6000,7000,Price_inflation Insecurity_and_instability Government_regulations,1,0,0,1,0,1,0,0,0,0,0,,yes,570,,yes,yes,dmg_infra_market,1,0,0,0,0,0,,road electrical,1,1,0,0,0,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,75503406,a0a42405-ec9f-4c9c-93f8-f6a4dd34d9ce,2019-11-24T11:54:38,,92,,
