start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,quantity_other_diesel,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_other,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,note_exchange_rate,mrk_supply_routes,mrk_supply_issues,mrk_supply_issues/dmg_infra_market,mrk_supply_issues/dmg_infra_sorrounding,mrk_supply_issues/dmg_storage,mrk_supply_issues/move_restriction,mrk_supply_issues/other,mrk_supply_issues/did_not_answer,mrk_supply_issues_other,mrk_dmg_infra,mrk_dmg_infra/road,mrk_dmg_infra/electrical,mrk_dmg_infra/water,mrk_dmg_infra/communication,mrk_dmg_infra/other,mrk_dmg_infra_other,mrk_increse_fuel_50,mrk_increse_fuel_100,mrk_increse_WASH_50,mrk_increse_WASH_100,mrk_increse_water_50,mrk_increse_water_100,further_comments,__version__,_id,_uuid,_submission_time,_validation_status,_index
2019-05-19T23:30:12.390+03:00,2019-05-19T23:51:06.061+03:00,5/19/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,5/19/2019,محمد,NFDHR,,YE14,YE1413,Rida' 1,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,425,425,,,YE26,1,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,yes,,150,150,,,yes,yes,,550,550,,,YE18,Vendor,1,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,3500,3,,3,yes,6000,10500,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,510,,yes,dmg_infra_market dmg_infra_sorrounding move_restriction,1,1,0,1,0,0,,road electrical water,1,1,1,0,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,55988260,d54113e7-c8dc-4190-af55-b9ae2e75cfd8,2019-05-19T20:51:13,,46
2019-05-19T23:51:06.505+03:00,2019-05-19T23:55:41.823+03:00,5/19/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,5/19/2019,فارس,NFDHR,,YE14,YE1413,Central Rida' 2,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,425,425,,,YE18,1,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,110,110,,,yes,yes,,100,100,,,yes,yes,,130,130,,,yes,yes,,180,180,,,yes,yes,,500,500,,,YE18,Wholesaler,1,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,4000,4,,4,yes,6500,9000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,520,,yes,dmg_infra_market dmg_infra_sorrounding dmg_storage,1,1,1,0,0,0,,road electrical water,1,1,1,0,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,55988336,4a745059-d1c6-43aa-b61b-5f928cd3398e,2019-05-19T20:55:49,,47
2019-05-19T23:55:42.656+03:00,2019-05-19T23:59:52.214+03:00,5/19/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,5/19/2019,احمد,NFDHR,,YE14,YE1413,Rida' ,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,425,425,,,YE18,1,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,90,90,,,yes,yes,,110,110,,,yes,yes,,140,140,,,yes,yes,,520,520,,,YE24,Vendor,5,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,3500,4,,7,yes,6500,9500,Price_inflation Liquidity_shortage Supply_shortage,1,1,0,0,1,0,0,0,0,0,0,yes,500,,yes,dmg_infra_market dmg_storage,1,0,1,0,0,0,,road electrical water,1,1,1,0,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,55988403,9cfe23bb-4e06-4ed2-943a-3c0b25f2c219,2019-05-19T21:00:00,,48
2019-05-23T13:24:48.543+03:00,2019-05-23T13:29:31.233+03:00,5/23/2019,ee.humanitarianresponse.info:6zeNqVUjeyQPw603,5/23/2019,شرهان مشلي,NFHD,,YE23,YE2312,Al Sha'ib grocery,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,Vendor_did_not_answer,,Price_inflation Insecurity_and_instability Supply_shortage Transportation_issues,1,0,0,1,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,160,160,,,yes,yes,,110,110,,,yes,yes,,500,500,,,YE23,Wholesaler,,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,2,Private,Pumping_Station_or_Borehole,no,1800,1,,2,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,540,,yes,did_not_answer,0,0,0,0,0,1,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,56380348,76a7ec93-4e04-4e34-8e73-f2d87f905b16,2019-05-23T10:30:43,,68
2019-05-20T22:33:40.808+03:00,2019-05-20T22:38:50.947+03:00,5/20/2019,ee.humanitarianresponse.info:6zeNqVUjeyQPw603,5/20/2019,عبدالرحمن الحماني,NFHD,,YE13,YE1309,Al Mantab grocery,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,6,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,300,300,,,yes,yes,,140,140,,,yes,yes,,100,100,,,yes,yes,,480,480,,,YE13,Wholesaler,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,2,Private,Pumping_Station_or_Borehole,no,1900,2,,2,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,545,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,56104479,acab9a21-ac45-4c37-84db-a4715217c67d,2019-05-20T19:41:49,,51
2019-05-20T22:21:52.883+03:00,2019-05-20T22:29:03.760+03:00,5/20/2019,ee.humanitarianresponse.info:6zeNqVUjeyQPw603,5/20/2019,عبدالرحمن الحماني,NFHD,,YE13,YE1309,Jamaher grocery,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,5,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,300,300,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,480,480,,,YE13,Wholesaler,1,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2000,2,,2,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,546,,yes,did_not_answer,0,0,0,0,0,1,,,,,,,,,yes,yes,yes,yes,yes,yes,Increased prices due to the siege of the countries of aggression ,v2ZtbFxdMLUeS6K3smMjSx,56103447,eace45b3-a4f5-4312-b404-9fbf7aff2373,2019-05-20T19:29:12,,49
2019-05-21T11:15:06.934+03:00,2019-05-21T11:24:45.277+03:00,5/21/2019,ee.humanitarianresponse.info:vy9FUO5ECceK4PFI,5/20/2019,Muaath,SI,,YE15,YE1505,Al Mukha,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,370,370,,,YE24,7,Do_not_know,0,0,0,0,0,0,0,0,1,0,0,,yes,Cash Credit_debit_Card,1,0,1,0,0,0,0,0,0,,yes,yes,,130,130,,,no,,,,,,,yes,yes,,130,130,,,yes,yes,,100,100,,,yes,yes,,400,400,,,YE24,Wholesaler,5,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,540,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,No water trucking in Al Mukha,v2ZtbFxdMLUeS6K3smMjSx,56146854,1dc10b18-25a1-49a3-8a79-9c01839c116c,2019-05-21T09:02:11,,53
2019-05-21T11:24:45.532+03:00,2019-05-21T11:34:07.340+03:00,5/21/2019,ee.humanitarianresponse.info:vy9FUO5ECceK4PFI,5/20/2019,Muaath,SI,,YE15,YE1505,Al Mukha,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,370,370,,,YE24,,Price_inflation Liquidity_shortage Supply_shortage,1,1,0,0,1,0,0,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,150,150,,,no,,,,,,,no,,,,,,,YE15,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,540,,yes,other,0,0,0,0,1,0,Electricity,,,,,,,,yes,yes,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,56146855,226728f2-dc13-4b83-8c00-5e7865ef97cc,2019-05-21T09:02:12,,54
2019-05-21T11:34:07.635+03:00,2019-05-21T11:44:24.400+03:00,5/21/2019,ee.humanitarianresponse.info:vy9FUO5ECceK4PFI,5/20/2019,Muaath,SI,,YE15,YE1505,Al Mukha,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,370,370,,,YE24,2,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,150,150,,,no,,,,,,,YE24,Wholesaler,7,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,540,,yes,other,0,0,0,0,1,0,Electricity problems,,,,,,,,yes,yes,yes,yes,yes,yes,No  water trucking,v2ZtbFxdMLUeS6K3smMjSx,56146857,605631a2-97be-4452-a6db-9d6d3002aaf0,2019-05-21T09:02:14,,55
2019-05-21T20:13:30.609+03:00,2019-05-21T20:19:57.536+03:00,5/21/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,5/20/2019,صالح,NFDHR,,YE23,YE2305,Sanhan Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,425,425,,,YE18,5,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,80,80,,,yes,yes,,80,80,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,550,550,,,YE18,Vendor,5,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,1800,3,,6,yes,5000,8000,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,520,,yes,dmg_infra_market dmg_infra_sorrounding,1,1,0,0,0,0,,road electrical water,1,1,1,0,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,56195696,e778bff9-7100-4167-9f3e-2eed61e93cf8,2019-05-21T17:20:05,,56
2019-05-21T20:19:58.089+03:00,2019-05-21T20:25:38.054+03:00,5/21/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,5/20/2019,صالح,NFDHR,,YE23,YE2305,Sanhan Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,425,425,,,YE18,5,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,550,550,,,YE18,Vendor,6,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2000,4,,8,yes,4500,9000,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,yes,500,,yes,dmg_infra_market dmg_infra_sorrounding,1,1,0,0,0,0,,road electrical water,1,1,1,0,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,56195882,12960a36-703b-4d53-aa1a-8ecceb0ab72d,2019-05-21T17:25:45,,57
2019-05-21T20:25:38.879+03:00,2019-05-21T20:32:31.153+03:00,5/21/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,5/20/2019,صالح,NFDHR,,YE23,YE2305,Sanhan Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,425,425,,,YE18,4,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,110,110,,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,500,500,,,YE18,Wholesaler,5,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,2200,5,,8,yes,5500,9000,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,yes,500,,yes,dmg_infra_market dmg_infra_sorrounding,1,1,0,0,0,0,,road electrical water,1,1,1,0,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,56196361,265a5ed8-af02-45a7-8277-c3757b0709f9,2019-05-21T17:32:40,,58
2019-05-21T20:32:32.143+03:00,2019-05-21T20:40:35.080+03:00,5/21/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,5/21/2019,احمد,NFDHR,,YE23,YE2307,Mattnah Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,425,425,,,YE18,5,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,500,500,,,YE18,Wholesaler,5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,1500,6,,9,yes,5500,8500,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,yes,550,,yes,dmg_infra_market dmg_infra_sorrounding,1,1,0,0,0,0,,road electrical water,1,1,1,0,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,56196905,83c8df04-6840-4eab-8873-1f75477b00d8,2019-05-21T17:40:43,,59
2019-05-21T20:40:36.355+03:00,2019-05-21T20:48:16.045+03:00,5/21/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,5/20/2019,احمد,NFDHR,,YE23,YE2307,Bani Mattar Centeral Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,425,425,,,YE18,5,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,560,560,,,YE18,Wholesaler,5,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage,1,1,0,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,1800,4,,9,yes,4500,8000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,540,,yes,dmg_infra_market dmg_infra_sorrounding,1,1,0,0,0,0,,road electrical water,1,1,1,0,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,56197566,851c28d1-46a5-4330-bd96-c0703c8d1103,2019-05-21T17:48:24,,60
2019-05-21T20:48:17.486+03:00,2019-05-21T20:55:35.520+03:00,5/21/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,5/21/2019,احمد,NFDHR,,YE23,YE2307,Bani Mattar Centeral Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,425,425,,,YE18,5,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,90,90,,,yes,yes,,140,140,,,yes,yes,,550,550,,,YE18,Vendor,4,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,1900,4,,6,yes,5500,9000,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,yes,560,,yes,dmg_infra_market dmg_infra_sorrounding,1,1,0,0,0,0,,road water,1,0,1,0,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,56198028,7b8cd1f1-4e15-4cb5-aed8-bbbaa0e1d98b,2019-05-21T17:55:44,,61
2019-05-22T13:03:07.596+03:00,2019-05-22T13:10:21.799+03:00,5/22/2019,ee.humanitarianresponse.info:A3ibublSkuYauoI1,5/22/2019,نايف,NFDHR,,YE22,YE2209,Al Ithnain Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,480,480,,,yes,yes,,470,470,,,YE22,7,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,no,,,,,,,yes,yes,,140,140,,,yes,yes,,180,180,,,yes,yes,,520,520,,,YE22,Vendor,5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Water_Spring,no,1200,5,,10,yes,2000,3000,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,520,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,56248079,e3da2f19-e48d-4561-9a9b-82a7b18186b8,2019-05-22T10:10:23,,62
2019-05-22T13:10:22.406+03:00,2019-05-22T14:35:53.756+03:00,5/22/2019,ee.humanitarianresponse.info:A3ibublSkuYauoI1,5/22/2019,محمد,NFDHR,,YE22,YE2209,Al Ithnain Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,450,450,,,YE22,7,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,130,,,no,,,,,,,yes,yes,,160,160,,,yes,yes,,180,180,,,yes,yes,,520,520,,,YE22,Vendor,7,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,yes,1000,2,,5,yes,1500,3000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,520,,yes,did_not_answer,0,0,0,0,0,1,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,56262178,d7ecf099-c28e-4ddd-9f06-fa0ed222731c,2019-05-22T11:35:55,,63
2019-05-22T14:35:54.294+03:00,2019-05-22T14:50:35.089+03:00,5/22/2019,ee.humanitarianresponse.info:A3ibublSkuYauoI1,5/22/2019,يحي,NFDHR,,YE22,YE2209,Al Ithnain Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,420,420,,,YE22,6,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,130,,,no,,,,,,,yes,yes,,140,140,,,yes,yes,,180,180,,,yes,yes,,500,500,,,YE22,Wholesaler,5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Public,Pumping_Station_or_Borehole,no,1200,6,,10,yes,800,2000,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,520,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,56265734,cceed3ae-0012-4d20-a35c-42d55d842a4c,2019-05-22T11:50:36,,64
2019-05-22T14:50:35.679+03:00,2019-05-22T14:58:10.180+03:00,5/22/2019,ee.humanitarianresponse.info:A3ibublSkuYauoI1,5/22/2019,احمد,NFDHR,,YE22,YE2209,Al Sabt Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,380,380,,,yes,yes,,430,430,,,YE22,7,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,130,,,yes,no,100,1500,150,,,yes,yes,,120,120,,,yes,yes,,170,170,,,yes,yes,,480,480,,,YE22,Wholesaler,5,Price_inflation Shortage_of_demand Transportation_issues,1,0,1,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Public,Pumping_Station_or_Borehole,yes,1500,5,,10,yes,1500,3000,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,yes,525,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,56267154,c013f524-4c09-4d43-95f8-8d225c0351a6,2019-05-22T11:58:12,,65
