start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,quantity_other_diesel,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,fuel_constraints_other,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_other,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,wash_constraints_other,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,wash_constraints_other_001,exchange_rate,exchange_rate_result,note_exchange_rate,mrk_supply_routes,mrk_supply_issues,mrk_supply_issues/dmg_infra_market,mrk_supply_issues/dmg_infra_sorrounding,mrk_supply_issues/dmg_storage,mrk_supply_issues/move_restriction,mrk_supply_issues/other,mrk_supply_issues/did_not_answer,mrk_supply_issues_other,mrk_dmg_infra,mrk_dmg_infra/road,mrk_dmg_infra/electrical,mrk_dmg_infra/water,mrk_dmg_infra/communication,mrk_dmg_infra/other,mrk_dmg_infra_other,mrk_increse_fuel_50,mrk_increse_fuel_100,mrk_increse_WASH_50,mrk_increse_WASH_100,mrk_increse_water_50,mrk_increse_water_100,further_comments,__version__,_version_,_id,_uuid,_submission_time,_validation_status,_index
2019-07-24T17:56:37.262+03:00,2019-07-24T18:00:19.428+03:00,7/24/2019,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,7/24/2019,?????,TYF,,YE15,YE1508,Albairein,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,80,80,,,yes,yes,,500,500,,,YE24,Wholesaler,7,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road,1,0,0,0,0,,no,no,yes,yes,no,no," All vendors in Al Berain assured that if the demand increases, they can double the amount ",v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62844321,4b779166-2389-41cd-8586-3340ab23ae7c,2019-07-25T08:37:47,,26
2019-07-25T12:16:06.454+03:00,2019-07-25T12:43:11.292+03:00,7/25/2019,ee.humanitarianresponse.info:td8oQhgqiSYbVOtI,7/23/2019,????,TYF,,YE18,YE1824,Central,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,no,,,,,,,Do_not_know,,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,130,,,no,,,,,,,yes,yes,,120,120,,,yes,yes,,120,120,,,yes,yes,,350,350,,,Do_not_know,Other,,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,586,,yes,other,0,0,0,0,1,0,"  the petroleum derivatives (fuel, diesel)are not available",,,,,,,,yes,yes,yes,yes,no,no," Zubaid city vendors do not import large quanties of goods that allows consuming inventory because people cannot afford it. also, they stopped importing because fuel and disel are available only in the back market with doubled prices, so vendors do not go to near governorates to by goods.",v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62886321,4be46823-4df1-4105-a7e4-6e7b5438c216,2019-07-25T13:12:43,,13
2019-07-25T09:14:35.790+03:00,2019-07-25T09:26:17.736+03:00,7/25/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,7/24/2019,????,NFDHR,,YE22,YE2209,Saqayn Market 1,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,400,400,,,YE18,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,yes,,130,130,,,yes,yes,,150,150,,,yes,yes,,550,550,,,YE18,Vendor,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,1,1,1,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,1400,4,,5,yes,5000,7000,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,,yes,550,,yes,dmg_infra_market dmg_infra_sorrounding move_restriction,1,1,0,1,0,0,,road electrical water communication,1,1,1,1,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,63185502,4bf6a46c-5a52-4ac4-ab3f-767ae3d5425e,2019-07-28T14:52:07,,107
2019-07-31T09:55:23.623+03:00,2019-07-31T09:57:25.275+03:00,7/31/2019,ee.humanitarianresponse.info:6oN6Z6HF5PO6Ju9A,7/22/2019,Eman,SCI,,YE15,YE1521,Alnamasha Market,Rural,yes,Cash Credit_debit_Card,1,0,1,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,425,425,,,YE25,2,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,dmg_infra_market,1,0,0,0,0,0,,road electrical,1,1,0,0,0,,yes,yes,no,no,yes,yes,no exchange shops in the market,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,63520921,4daebcfd-eb5c-4b53-99dc-98796a98a6a0,2019-07-31T06:57:30,,176
2019-07-22T14:47:53.143+03:00,2019-07-22T15:00:09.746+03:00,7/22/2019,ee.humanitarianresponse.info:IKX3C0tEMQWKNExT,7/22/2019,Salem,DRC,,YE21,YE2114,Al-Goul,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,380,380,,,yes,yes,,385,385,,,YE19,2,Supply_shortage Transportation_issues,0,0,0,0,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,no,,,,,,,yes,yes,,130,130,,,yes,no,110,150,136,,,yes,yes,,500,500,,,YE21,Wholesaler,1,Liquidity_shortage,0,1,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,580,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62446542,520daa35-22bd-43a5-a6d9-2523c55ea1d7,2019-07-22T12:00:56,,45
2019-07-25T09:41:53.793+03:00,2019-07-25T09:53:04.366+03:00,7/25/2019,ee.humanitarianresponse.info:hdwcjvsb10CQu4Sd,7/25/2019,Buyah,NRC,,YE18,YE1802,Alluheyah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,480,480,,,yes,yes,,450,450,,,YE18,6,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,no,20,400,200,,,yes,yes,,130,130,,,yes,yes,,100,100,,,yes,yes,,450,450,,,YE18,Vendor,3,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,3000,10,,10,no,,,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,yes,570,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,None,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62827757,5234a430-9515-4f22-9a64-5f1bfa91c57d,2019-07-25T06:51:24,,42
2019-07-31T09:21:31.331+03:00,2019-07-31T09:26:05.206+03:00,7/31/2019,ee.humanitarianresponse.info:6oN6Z6HF5PO6Ju9A,7/21/2019,Eman,SCI,,YE15,YE1522,Alaeen Market,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,no,no,yes,no,no,no,the market doesn't sell fuel products nor has exchange shops,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,63516032,52e27b93-fef4-413b-a8ed-42e88e970595,2019-07-31T06:26:09,,165
2019-07-24T13:44:36.110+03:00,2019-07-24T13:59:10.251+03:00,7/24/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,7/23/2019,????,NFDHR,,YE23,YE2307,Matnah rural Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,410,410,,,YE18,2,Price_inflation Shortage_of_demand Insecurity_and_instability Transportation_issues,1,0,1,1,0,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,130,130,,,yes,yes,,550,550,,,YE18,Vendor,3,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,1200,4,,6,yes,4500,7000,Price_inflation Shortage_of_demand Insecurity_and_instability Transportation_issues,1,0,1,1,0,0,1,0,0,0,0,,yes,550,,yes,dmg_infra_market dmg_infra_sorrounding move_restriction,1,1,0,1,0,0,,road electrical water communication,1,1,1,1,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62720212,53106120-66f3-4207-8cb2-c70df3666782,2019-07-24T10:59:19,,66
2019-07-25T17:27:52.910+03:00,2019-07-25T17:34:40.167+03:00,7/25/2019,ee.humanitarianresponse.info:7hznu1X2hAOG1WKv,7/22/2019,???,TYF,,YE15,YE1512,Arrahedah Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,no,,,,,,,Do_not_know,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,130,,,yes,yes,,100,100,,,yes,yes,,200,200,,,yes,yes,,130,130,,,yes,no,8,500,625,,,YE15,Wholesaler,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Treatment_Station,yes,5000,1,,9,no,,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,570,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62916321,5403f833-a6db-469e-a44c-c860b610cea1,2019-07-25T17:04:54,,98
2019-07-25T11:01:29.281+03:00,2019-07-25T11:06:06.366+03:00,7/25/2019,ee.humanitarianresponse.info:7hznu1X2hAOG1WKv,7/23/2019,???,TYF,,YE15,YE1520,Azzandani Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,415,415,,,Do_not_know,,Price_inflation Insecurity_and_instability Government_regulations,1,0,0,1,0,1,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,160,160,,,yes,yes,,130,130,,,yes,yes,,550,550,,,YE15,Wholesaler,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,2500,1,,7,no,,,Price_inflation Shortage_of_demand Insecurity_and_instability,1,0,1,1,0,0,0,0,0,0,0,,yes,571,,no,,,,,,,,,,,,,,,,yes,no,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62916290,56a4ef1f-de15-445c-877b-a6c8c8417aad,2019-07-25T17:04:39,,84
2019-07-30T21:33:29.979+03:00,2019-07-30T21:36:10.376+03:00,7/30/2019,ee.humanitarianresponse.info:6oN6Z6HF5PO6Ju9A,7/22/2019,Mohammed,SCI,,YE25,YE2515,Alfayoosh Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,150,150,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE24,Wholesaler,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,580,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,63466381,56f76d2a-822a-4b2e-9a31-7c5806b85bcc,2019-07-30T19:56:18,,133
2019-07-24T14:17:26.134+03:00,2019-07-24T14:21:50.956+03:00,7/24/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,7/22/2019,????,NFDHR,,YE23,YE2305,Sanhan Market 2,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,yes,,150,150,,,yes,yes,,560,560,,,YE18,Vendor,3,Price_inflation Shortage_of_demand Supply_shortage Transportation_issues,1,0,1,0,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,1450,4,,6,yes,5000,7000,Price_inflation Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,0,1,1,1,0,1,0,0,0,0,,yes,550,,yes,dmg_infra_market dmg_infra_sorrounding move_restriction,1,1,0,1,0,0,,road electrical water communication,1,1,1,1,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62724513,57bed350-8d6a-425b-95a8-b688dad28806,2019-07-24T11:22:03,,70
2019-07-25T10:36:12.500+03:00,2019-07-25T10:41:36.774+03:00,7/25/2019,ee.humanitarianresponse.info:Bro9Af85zOtCx27m,7/24/2019,???????,TYF,,YE11,YE1107,Addaleel,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,150,,,yes,no,5,100,200,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,460,460,,,YE11,Wholesaler,2,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,no,no,yes,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62838434,5a3579f4-bde5-4c85-9c04-049d0094fd31,2019-07-25T07:59:14,,39
2019-07-30T22:48:19.959+03:00,2019-07-30T22:49:27.087+03:00,7/30/2019,ee.humanitarianresponse.info:6oN6Z6HF5PO6Ju9A,7/21/2019,Khaldoon,SCI,,YE24,YE2404,Banafea Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,583,,no,,,,,,,,,,,,,,,,yes,no,yes,no,no,no,the market doesn't sell fuel products,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,63466443,5b64a67c-da53-4679-b57f-f7a39c9f8e91,2019-07-30T19:56:50,,158
2019-07-24T10:00:55.218+03:00,2019-07-24T10:15:45.284+03:00,7/24/2019,ee.humanitarianresponse.info:hdwcjvsb10CQu4Sd,7/23/2019,Abdu,NRC,,YE17,YE1713,Shamr,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,390,390,,,yes,yes,,480,480,,,YE17,8,Price_inflation Liquidity_shortage Insecurity_and_instability Transportation_issues,1,1,0,1,0,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,no,20,200,100,,,yes,yes,,120,120,,,yes,no,700,600,86,,,yes,yes,,550,550,,,YE17,Vendor,3,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Public,Pumping_Station_or_Borehole,no,3500,10,,10,no,,,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,560,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,None,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62704826,5cb3f8da-448b-48c6-83c8-7035b6695492,2019-07-24T09:35:03,,61
2019-07-24T14:21:52.531+03:00,2019-07-24T14:56:47.780+03:00,7/24/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,7/22/2019,????,NFDHR,,YE23,YE2305,Sanhan Market 3,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,410,410,,,YE18,3,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,110,110,,,yes,yes,,150,150,,,yes,yes,,550,550,,,YE18,Vendor,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,1,1,1,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,1200,4,,6,yes,4500,7000,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,,yes,550,,yes,dmg_infra_market dmg_infra_sorrounding move_restriction,1,1,0,1,0,0,,road electrical water communication,1,1,1,1,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,63185498,5dbf097e-2d58-42d9-b6ff-c28beaf86eb3,2019-07-28T14:52:06,,105
2019-07-25T09:09:43.613+03:00,2019-07-25T09:14:35.209+03:00,7/25/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,7/23/2019,????,NFDHR,,YE23,YE2305,Sanhan Market 3,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,410,410,,,YE18,3,Price_inflation Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,0,1,1,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,yes,,150,150,,,yes,yes,,550,550,,,YE18,Vendor,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,1,1,1,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,1300,4,,4,yes,4500,7000,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,,yes,570,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,63185500,5e1d863f-07cd-48b8-9ea0-31340216309b,2019-07-28T14:52:07,,106
2019-07-22T17:21:47.277+03:00,2019-07-22T18:27:33.522+03:00,7/22/2019,ee.humanitarianresponse.info:D2PWXsQzuNRyEfdB,7/22/2019,Leena,DRC,,YE21,YE2113,Ateq Market,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,390,390,,,yes,yes,,375,375,,,YE19,2,Price_inflation Liquidity_shortage Supply_shortage,1,1,0,0,1,0,0,0,0,0,0,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,100,100,,,yes,no,20,300,150,,,yes,yes,,150,150,,,yes,no,110,100,91,,,yes,yes,,500,500,,,YE21,Wholesaler,1,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,9,Private,Pumping_Station_or_Borehole,no,1400,5,,5,no,,,Price_inflation Shortage_of_demand Other_see_next_question,1,0,1,0,0,0,0,1,0,0,0,Fuel prices,yes,583,,yes,dmg_infra_market dmg_infra_sorrounding dmg_storage,1,1,1,0,0,0,,electrical,0,1,0,0,0,,yes,no,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62479643,6144b5d2-1c82-4527-8577-a3b0ebf390c3,2019-07-22T15:27:47,,47
2019-07-30T23:02:12.630+03:00,2019-07-30T23:04:47.690+03:00,7/30/2019,ee.humanitarianresponse.info:6oN6Z6HF5PO6Ju9A,7/22/2019,Khaldoon,SCI,,YE24,YE2404,Old Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit_debit_Card,1,0,1,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,Do_not_know,1500,1,,15,yes,7000,13000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,63467537,6405d588-7cb2-4b78-831d-8f6a5db34155,2019-07-30T20:04:53,,162
2019-07-25T11:34:01.136+03:00,2019-07-25T11:36:15.508+03:00,7/25/2019,ee.humanitarianresponse.info:Bro9Af85zOtCx27m,7/24/2019,???????,TYF,,YE11,YE1107,Mafraq Habeish,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,575,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62847455,66b36870-4074-4d42-9b4d-a6e60402a8e7,2019-07-25T08:59:35,,21
2019-07-24T18:04:50.607+03:00,2019-07-24T18:11:16.855+03:00,7/24/2019,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,7/24/2019,?????,TYF,,YE15,YE1508,Albairein,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,1700,85,,,yes,yes,,100,100,,,yes,no,5760,6500,90,,,yes,no,4800,3250,68,,,yes,no,160,6700,419,,,YE15,Wholesaler,1,Insecurity_and_instability,0,0,0,1,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road,1,0,0,0,0,,no,no,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,62844330,686a35d5-3914-4b04-92ba-202a8149dc0d,2019-07-25T08:37:49,,24
